report_date,api_id,api_name,customer_id,customer_name,api_total_count,api_success_count,api_failure_count
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-4,OUT_API_064,Trip Closure,8433,ITC,974,974,0
2026-04-4,IN_API_400,Requisition,8433,ITC,733,624,109
2026-04-4,IN_API_050,Shipment Details,8433,ITC,1852,1695,157
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-5,IN_API_050,Shipment Details,8433,ITC,857,840,17
2026-04-5,OUT_API_064,Trip Closure,8433,ITC,1664,1664,0
2026-04-5,IN_API_400,Requisition,8433,ITC,162,141,21
2026-04-22,IN_API_050,Shipment Details,8433,ITC,1924,1812,112
2026-04-22,IN_API_400,Requisition,8433,ITC,1107,930,177
2026-04-22,OUT_API_064,Trip Closure,8433,ITC,1661,1661,0
2026-04-22,IN_API_050,Shipment Details,8433,ITC,1924,1812,112
2026-04-22,IN_API_400,Requisition,8433,ITC,1107,930,177
2026-04-22,OUT_API_064,Trip Closure,8433,ITC,1661,1661,0
2026-04-22,IN_API_050,Shipment Details,8433,ITC,1924,1812,112
2026-04-22,IN_API_400,Requisition,8433,ITC,1107,930,177
2026-04-22,OUT_API_064,Trip Closure,8433,ITC,1661,1661,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-7,IN_API_400,Requisition,8433,ITC,1087,862,225
2026-05-7,IN_API_050,Shipment Details,8433,ITC,2208,2051,157
2026-05-7,OUT_API_064,Trip Closure,8433,ITC,1517,1517,0
2026-05-15,IN_API_050,Shipment Details,8433,ITC,2087,1998,89
2026-05-15,OUT_API_064,Trip Closure,8433,ITC,1841,1841,0
2026-05-15,IN_API_400,Requisition,8433,ITC,1120,973,147
2026-05-20,IN_API_050,Shipment Details,8433,ITC,2062,1997,65
2026-05-20,IN_API_400,Requisition,8433,ITC,1078,851,227
2026-05-20,OUT_API_064,Trip Closure,8433,ITC,1886,1886,0
2026-05-20,IN_API_050,Shipment Details,8433,ITC,2062,1997,65
2026-05-20,IN_API_400,Requisition,8433,ITC,1078,851,227
2026-05-20,OUT_API_064,Trip Closure,8433,ITC,1886,1886,0
2026-04-1,IN_API_003,Customer Master,1032,Rallis India Limited,6,6,0
2026-04-1,IN_API_054,Service Entry,1032,Rallis India Limited,12,12,0
2026-04-1,IN_API_019,Miro Direct,1032,Rallis India Limited,22,11,11
2026-04-1,IN_API_057,Delivery Order,1032,Rallis India Limited,882,881,1
2026-04-1,IN_API_058,MiroPayment,1032,Rallis India Limited,135,55,80
2026-04-1,IN_API_042,Invoice,1032,Rallis India Limited,426,425,1
2026-04-1,IN_API_003,Customer Master,1032,Rallis India Limited,6,6,0
2026-04-1,IN_API_054,Service Entry,1032,Rallis India Limited,12,12,0
2026-04-1,IN_API_019,Miro Direct,1032,Rallis India Limited,22,11,11
2026-04-1,IN_API_057,Delivery Order,1032,Rallis India Limited,882,881,1
2026-04-1,IN_API_058,MiroPayment,1032,Rallis India Limited,135,55,80
2026-04-1,IN_API_042,Invoice,1032,Rallis India Limited,426,425,1
2026-04-1,IN_API_003,Customer Master,1032,Rallis India Limited,6,6,0
2026-04-1,IN_API_054,Service Entry,1032,Rallis India Limited,12,12,0
2026-04-1,IN_API_019,Miro Direct,1032,Rallis India Limited,22,11,11
2026-04-1,IN_API_057,Delivery Order,1032,Rallis India Limited,882,881,1
2026-04-1,IN_API_058,MiroPayment,1032,Rallis India Limited,135,55,80
2026-04-1,IN_API_042,Invoice,1032,Rallis India Limited,426,425,1
2026-04-1,IN_API_003,Customer Master,1032,Rallis India Limited,6,6,0
2026-04-1,IN_API_054,Service Entry,1032,Rallis India Limited,12,12,0
2026-04-1,IN_API_019,Miro Direct,1032,Rallis India Limited,22,11,11
2026-04-1,IN_API_057,Delivery Order,1032,Rallis India Limited,882,881,1
2026-04-1,IN_API_058,MiroPayment,1032,Rallis India Limited,135,55,80
2026-04-1,IN_API_042,Invoice,1032,Rallis India Limited,426,425,1
2026-04-2,IN_API_042,Invoice,1032,Rallis India Limited,684,424,260
2026-04-2,IN_API_058,MiroPayment,1032,Rallis India Limited,4,1,3
2026-04-2,IN_API_057,Delivery Order,1032,Rallis India Limited,1361,1351,10
2026-04-2,IN_API_054,Service Entry,1032,Rallis India Limited,4,3,1
2026-04-2,OUT_API_015,MaterialMasterFetch,1032,Rallis India Limited,1,1,0
2026-04-2,IN_API_019,Miro Direct,1032,Rallis India Limited,86,85,1
2026-04-2,IN_API_003,Customer Master,1032,Rallis India Limited,2,2,0
2026-04-2,IN_API_042,Invoice,1032,Rallis India Limited,684,424,260
2026-04-2,IN_API_058,MiroPayment,1032,Rallis India Limited,4,1,3
